id,word,seen,date,race 
15,ann,1,1996-07-11 0:00:00,white
15,take,1,1996-07-11 0:00:00,white
15,our,1,1996-07-11 0:00:00,white
15,sex,1,1996-07-11 0:00:00,white
15,poll,1,1996-07-11 0:00:00,white
16,unbelievable,1,1996-09-11 0:00:00,white
16,abs,1,1996-09-11 0:00:00,white
16,the,1,1996-09-11 0:00:00,white
16,workout,1,1996-09-11 0:00:00,white
16,secrets,1,1996-09-11 0:00:00,white
16,from,1,1996-09-11 0:00:00,white
16,sex,1,1996-09-11 0:00:00,white
16,camp,1,1996-09-11 0:00:00,white
16,get,1,1996-09-11 0:00:00,white
16,fit,1,1996-09-11 0:00:00,white
16,again,1,1996-09-11 0:00:00,white
16,cutting,1,1996-09-11 0:00:00,white
16,edge,1,1996-09-11 0:00:00,white
16,baldness,1,1996-09-11 0:00:00,white
16,cures,1,1996-09-11 0:00:00,white
16,quickest,1,1996-09-11 0:00:00,white
16,stress,1,1996-09-11 0:00:00,white
16,busters,1,1996-09-11 0:00:00,white
16,protect,1,1996-09-11 0:00:00,white
16,your,1,1996-09-11 0:00:00,white
16,prostate,1,1996-09-11 0:00:00,white
17,10,1,1996-10-11 0:00:00,white
17,30,1,1996-10-11 0:00:00,white
17,work,2,1996-10-11 0:00:00,white
17,out,1,1996-10-11 0:00:00,white
17,minutes,1,1996-10-11 0:00:00,white
17,burn,1,1996-10-11 0:00:00,white
17,fat,1,1996-10-11 0:00:00,white
17,all,1,1996-10-11 0:00:00,white
17,day,1,1996-10-11 0:00:00,white
17,unlimited,1,1996-10-11 0:00:00,white
17,energy,1,1996-10-11 0:00:00,white
17,ways,1,1996-10-11 0:00:00,white
17,to,1,1996-10-11 0:00:00,white
17,turn,1,1996-10-11 0:00:00,white
17,it,1,1996-10-11 0:00:00,white
17,on,1,1996-10-11 0:00:00,white
17,hard,1,1996-10-11 0:00:00,white
17,arms,1,1996-10-11 0:00:00,white
17,exercise,1,1996-10-11 0:00:00,white
17,poster,1,1996-10-11 0:00:00,white
17,inside,1,1996-10-11 0:00:00,white
17,does,1,1996-10-11 0:00:00,white
17,dhea,1,1996-10-11 0:00:00,white
17,be,1,1996-10-11 0:00:00,white
17,better,1,1996-10-11 0:00:00,white
17,than,1,1996-10-11 0:00:00,white
17,her,1,1996-10-11 0:00:00,white
17,last,1,1996-10-11 0:00:00,white
17,lover,1,1996-10-11 0:00:00,white
18,45,1,1996-11-11 0:00:00,white
18,not,1,1996-11-11 0:00:00,white
18,enough,1,1996-11-11 0:00:00,white
18,sex,1,1996-11-11 0:00:00,white
18,we,1,1996-11-11 0:00:00,white
18,ll,1,1996-11-11 0:00:00,white
18,fix,1,1996-11-11 0:00:00,white
18,tnatl,1,1996-11-11 0:00:00,white
18,your,1,1996-11-11 0:00:00,white
18,best,1,1996-11-11 0:00:00,white
18,body,1,1996-11-11 0:00:00,white
18,ever,1,1996-11-11 0:00:00,white
18,essential,1,1996-11-11 0:00:00,white
18,home,1,1996-11-11 0:00:00,white
18,exercises,1,1996-11-11 0:00:00,white
18,the,1,1996-11-11 0:00:00,white
18,easy,1,1996-11-11 0:00:00,white
18,way,1,1996-11-11 0:00:00,white
18,to,1,1996-11-11 0:00:00,white
18,strong,1,1996-11-11 0:00:00,white
18,heart,1,1996-11-11 0:00:00,white
18,in,1,1996-11-11 0:00:00,white
18,weeks,1,1996-11-11 0:00:00,white
18,one,1,1996-11-11 0:00:00,white
18,minute,1,1996-11-11 0:00:00,white
18,muscle,1,1996-11-11 0:00:00,white
18,drinks,1,1996-11-11 0:00:00,white
18,get,1,1996-11-11 0:00:00,white
18,on,1,1996-11-11 0:00:00,white
18,top,1,1996-11-11 0:00:00,white
18,secrets,1,1996-11-11 0:00:00,white
18,of,1,1996-11-11 0:00:00,white
18,personal,1,1996-11-11 0:00:00,white
18,powerful,1,1996-11-11 0:00:00,white
19,44,1,1996-12-11 0:00:00,white
19,80,1,1996-12-11 0:00:00,white
19,110,1,1996-12-11 0:00:00,white
19,156,1,1996-12-11 0:00:00,white
19,take,1,1996-12-11 0:00:00,white
19,off,1,1996-12-11 0:00:00,white
19,strong,1,1996-12-11 0:00:00,white
19,chest,1,1996-12-11 0:00:00,white
19,page,3,1996-12-11 0:00:00,white
19,bigger,1,1996-12-11 0:00:00,white
19,arms,1,1996-12-11 0:00:00,white
19,no,1,1996-12-11 0:00:00,white
19,gut,1,1996-12-11 0:00:00,white
19,your,1,1996-12-11 0:00:00,white
19,shirt,1,1996-12-11 0:00:00,white
19,foods,1,1996-12-11 0:00:00,white
19,that,1,1996-12-11 0:00:00,white
19,fight,1,1996-12-11 0:00:00,white
19,disease,1,1996-12-11 0:00:00,white
19,at,1,1996-12-11 0:00:00,white
19,last,1,1996-12-11 0:00:00,white
19,wasting,1,1996-12-11 0:00:00,white
19,time,1,1996-12-11 0:00:00,white
19,ways,1,1996-12-11 0:00:00,white
19,to,1,1996-12-11 0:00:00,white
19,do,1,1996-12-11 0:00:00,white
19,everything,1,1996-12-11 0:00:00,white
19,faster,1,1996-12-11 0:00:00,white
20,21,1,1997-02-11 0:00:00,white
20,88,1,1997-02-11 0:00:00,white
20,nutrition,1,1997-02-11 0:00:00,white
20,tips,1,1997-02-11 0:00:00,white
20,powerful,1,1997-02-11 0:00:00,white
20,legs,1,1997-02-11 0:00:00,white
20,top,1,1997-02-11 0:00:00,white
20,doctors,1,1997-02-11 0:00:00,white
20,tell,1,1997-02-11 0:00:00,white
20,you,2,1997-02-11 0:00:00,white
20,how,1,1997-02-11 0:00:00,white
20,lose,1,1997-02-11 0:00:00,white
20,the,2,1997-02-11 0:00:00,white
20,fat,1,1997-02-11 0:00:00,white
20,in,2,1997-02-11 0:00:00,white
20,days,1,1997-02-11 0:00:00,white
20,easiest,1,1997-02-11 0:00:00,white
20,way,1,1997-02-11 0:00:00,white
20,to,1,1997-02-11 0:00:00,white
20,look,1,1997-02-11 0:00:00,white
20,better,1,1997-02-11 0:00:00,white
20,don,1,1997-02-11 0:00:00,white
20,try,1,1997-02-11 0:00:00,white
20,this,1,1997-02-11 0:00:00,white
20,bed,1,1997-02-11 0:00:00,white
20,page,1,1997-02-11 0:00:00,white
20,bonus,1,1997-02-11 0:00:00,white
20,training,1,1997-02-11 0:00:00,white
20,poster,1,1997-02-11 0:00:00,white
20,inside,1,1997-02-11 0:00:00,white
20,heal,1,1997-02-11 0:00:00,white
21,10,1,1997-03-11 0:00:00,white
21,74,1,1997-03-11 0:00:00,white
21,sex,1,1997-03-11 0:00:00,white
21,train,1,1997-03-11 0:00:00,white
21,for,1,1997-03-11 0:00:00,white
21,great,1,1997-03-11 0:00:00,white
21,the,1,1997-03-11 0:00:00,white
21,hard,1,1997-03-11 0:00:00,white
21,boily,1,1997-03-11 0:00:00,white
21,diet,1,1997-03-11 0:00:00,white
21,sleep,1,1997-03-11 0:00:00,white
21,your,1,1997-03-11 0:00:00,white
21,way,1,1997-03-11 0:00:00,white
21,to,1,1997-03-11 0:00:00,white
21,success,1,1997-03-11 0:00:00,white
21,pg,1,1997-03-11 0:00:00,white
21,amazing,1,1997-03-11 0:00:00,white
21,abs,1,1997-03-11 0:00:00,white
21,how,1,1997-03-11 0:00:00,white
21,this,1,1997-03-11 0:00:00,white
21,guy,1,1997-03-11 0:00:00,white
21,did,1,1997-03-11 0:00:00,white
21,it,1,1997-03-11 0:00:00,white
21,fastest,1,1997-03-11 0:00:00,white
21,workouts,1,1997-03-11 0:00:00,white
21,free,1,1997-03-11 0:00:00,white
21,exercise,1,1997-03-11 0:00:00,white
21,poster,1,1997-03-11 0:00:00,white
21,inside,1,1997-03-11 0:00:00,white
22,10,1,1997-04-11 0:00:00,white
22,132,1,1997-04-11 0:00:00,white
22,men,2,1997-04-11 0:00:00,white
22,athletic,1,1997-04-11 0:00:00,white
22,sex,1,1997-04-11 0:00:00,white
22,solid,1,1997-04-11 0:00:00,white
22,muscle,1,1997-04-11 0:00:00,white
22,financial,1,1997-04-11 0:00:00,white
22,power,1,1997-04-11 0:00:00,white
22,fitness,1,1997-04-11 0:00:00,white
22,pizza,1,1997-04-11 0:00:00,white
22,lose,1,1997-04-11 0:00:00,white
22,lbs,1,1997-04-11 0:00:00,white
22,fast,1,1997-04-11 0:00:00,white
22,herbal,1,1997-04-11 0:00:00,white
22,remedies,1,1997-04-11 0:00:00,white
